sent_rating,processed_text_KeepStopwords,data
negativo,Muitas vezes peço comandos e não atende por ex buscar filme xxx no fire E recorda como comando não reconhecido,2021-07-04 00:00:00
positivo,Dei de presente para a minha mãe e ela amou Usa diariamente principalmente para coisas de agenda lembretes e ouvir música,2021-05-23 00:00:00
positivo,A única coisa que fiquei triste foi que as vezes ela não me escuta e eu tenho que falar muito alto mas de resto eu amei ela,2021-04-02 00:00:00
positivo,Produto muito bom em todos os aspectos muito bem construído qualidade sonora ótima Boa captação de som para os comandos,2021-06-17 00:00:00
positivo,Estou apaixonado pela minha Echo O reconhecimento de voz é bem preciso e ela escuta bem quando a chamamos Recomendo muito,2021-07-07 00:00:00
positivo,muito Bom só que na quarta geração ela é um pouco surdinha mas mesmo assim é legal,2021-02-17 00:00:00
positivo,Excelente aquisição Muito satisfeito com a Alexa Já tinha outros pontos e agora comprei mais este para outro cômodo da casa Vale muito a pena,2021-01-06 00:00:00
negativo,A pior echo dot que já comprei Falo pelo menos 4x até ela poder responder,2021-03-07 00:00:00
positivo,produto excelente só que as vez ela da um deley mas tirando isso ame o produto e irei adquirir mais produtos parabéns amazon,2021-07-04 00:00:00
positivo,Achei que teria mais opções de serviços que não fossem pagos,2021-07-05 00:00:00
positivo,As funcionalidades são ótimas Deixa a desejar somente na questão de não poder conectar mais de um smartphone nela,2021-07-12 00:00:00
positivo,Muito prático e confortável utilizar a Alexa .Recomendo o produto O som poderia ser mais potente porém atende as necessidades,2021-01-28 00:00:00
positivo,Alexa virou minha melhor amiga kkkkAtende a todas as minhas necessidades e facilita muitas coisas na minha rotina,2021-07-11 00:00:00
positivo,Primeira Alexa e to curtindo bastante recomendo,2021-08-05 00:00:00
positivo,Algumas raras vezes ela não reconhece os comandos de voz corretamente Mas basta repetir que já resolve a questão,2021-05-10 00:00:00
positivo,Produto ótimo Reconhecimento de voz perfeito boa resposta Me surpreendi com a qualidade do som Recomendo,2020-11-30 00:00:00
negativo,Como a cor do produto e carregador nao sao as mesmas,2020-12-07 00:00:00
positivo,Quem ainda não tem não perca mais tempo otimizei vários cômodos da minha casa com ela e outros produtos da Amazom,2020-12-07 00:00:00
positivo,Excelente produto Tem uma boa qualidade de som Fácil instalar e fazer rotinas e etc para ter uma casa inteligente,2021-02-18 00:00:00
positivo,excelente produto ótima qualidade de som respostas rápidas algumas coisas ela entende errado mas no mais perfeito,2021-06-06 00:00:00
positivo,Escelente produto Muito útil e divertido,2021-12-15 00:00:00
positivo,Muito prático no dia Até minha avó de 97 anos se encantou por ela,2021-11-22 00:00:00
positivo,Gostei bastante as pessoas da minha casa tinham resistência a essa tecnologia mas todos se adaptaram e utilizam bastante,2021-04-22 00:00:00
positivo,Super recomendo muito fácil de usar e configurar consigo controlar a casa com ela e ao mesmo tempo é uma ótima caixa de som,2021-08-30 00:00:00
positivo,A mídia não pôde ser carregada Gostei muito do produto Me escuta bem e chegou de um dia para o outroEstou super satisfeito,2021-06-24 00:00:00
positivo,Gostei porem o reconhecimento de voz precisa melhorar um pouco Produto com otima construção e Custo Beneficio,2021-06-03 00:00:00
positivo,Estou babando com meu novo brinquedinho super tecnológico,2021-06-29 00:00:00
positivo,Atende muito bem às expectativas dentro do preço,2021-01-28 00:00:00
positivo,Design bonito e diante do tamanho atende as expectativas de som e volume,2022-01-26 00:00:00
positivo,Show,2021-03-24 00:00:00
positivo,Eu vendi a da 3ª geração por essa mas não há uma diferença muito expressiva no som mas as musicas melhoraram sim,2020-11-23 00:00:00
positivo,Vou comprar mais duas Uma p cada filho E lâmpadas,2022-03-12 00:00:00
negativo,As vezes não reconhece os comandos de voz e algumas vezes desliga sozinha durante utilização principalmente skills de jogos,2020-12-28 00:00:00
positivo,Produto atendeu minhas expectativas foi o meu primeiro equipamento de automação mas agora já estou pronto para o próximo,2021-03-13 00:00:00
positivo,som muito bom superou minhas expectativas e uso ela para ouvir o som da tv conectada ao bluetoth da Mibox e ficou perfeito,2021-07-16 00:00:00
positivo,Eu tinha comprado uma alexa e tinha vindo com defeito no cabo mais eu devolvi e veio outra eu gostei muito ela é bem útil,2022-01-14 00:00:00
positivo,Ja tinha uma echo dot 3a greação e ja gostava Em relação a altura do som não vi muita diferença Mas to adorando o produto,2021-07-14 00:00:00
negativo,Ao comprar o Echo Dot 4 na cor preta esperava que o carregador fosse preto também No entanto recebi ele na versão branca,2021-04-06 00:00:00
positivo,A mídia não pôde ser carregada Excelente produto realiza o propósito Super recomendo a cada pessoa ter uma,2022-01-30 00:00:00
positivo,Ela tem dificuldade sim em escutar mas no geral é top!Poderia melhorar isso De fato às vezes ela não esculta,2021-05-18 00:00:00
positivo,Ótimo equipamento mas deve ter outros equipamentos conectados para melhor utilização lâmpadas TV ar condicionado etc,2021-02-19 00:00:00
positivo,Dei de presente para o meu marido e é muito bom Auxilia em muitas coisas e damos muita risada com a Alexa hahahaha,2022-02-10 00:00:00
positivo,Qualidade de som ótimo reconhecimento de voz espetacular maravilhoso estou muito feliz com minha Alexa,2021-12-30 00:00:00
positivo,Exatamente o que descrito no anúncio e o que esperava Com certeza indico pois compraria novamente,2021-09-16 00:00:00
positivo,Som muito bom eficiente e interliguei com todos os devices inteligentes Minha mãe virou fã da Alexa,2021-10-06 00:00:00
positivo,Gostei bastante atendeu as minhas expectativas reconhece mto bem a voz Recomendo,2021-07-09 00:00:00
positivo,A mídia não pôde ser carregada Eu amei minha nova aquisição Compramos duas e são incríveis e bem funcionais Super indico,2021-07-14 00:00:00
positivo,Amei apaixonada pela minha Echo,2021-12-03 00:00:00
positivo,Muito bom consigo fazer tudo com a Alexa musicas jogos controle total de casa Muito bom mesmo,2021-04-29 00:00:00
positivo,Qualidade de som excelente muito contente com produto ainda estou explorando ela mais já estou contente,2021-06-09 00:00:00
positivo,Mesmo sendo a echo dot todos os recursos são ótimos inclusive seu reconhecimento de voz e qualidade de som,2021-07-14 00:00:00
positivo,Produto bom atendeu minhas expectativas porém entrega foi um problema 01 semana pra em te entregar demorou bastante,2021-04-12 00:00:00
positivo,O audio é mt top pra quem quer escutar musicas em som ambiente Nao tive problemas com reconhecimento de voz gostei mt,2021-02-04 00:00:00
negativo,Não gostei da insistência da gestão para que se faça assinaturas Ai o que acontece toca-se o que interessa ao produto,2021-03-25 00:00:00
positivo,Produto excelente Minha cachorra comeu o controle da minha TV e agora eu só uso a Alexa pra controlar a TV Recomendo,2021-04-10 00:00:00
negativo,Já tentei diversas soluções disponibilizadas pela Amazon e até mesmo outros sites mas simplesmente não conecta ao wi-fi,2022-03-20 00:00:00
positivo,Como disse meu filho tenho um hamster kkkkk atendeu todas as minhas expectativas só queria uma Alexa pra chamar de minha,2021-02-14 00:00:00
positivo,Uma pena nao ter a opção de usqr como caixinha de som por bluetooth e não funcionar fora da tomada fora isso perfeito,2021-06-22 00:00:00
positivo,Com som incrível um IA muito boa a experiência com o Echo Dot 4ª geração tem sido excelente,2021-03-13 00:00:00
positivo,Bem funcional amo conversar com Alexa,2022-03-17 00:00:00
positivo,Ótimo auxiliar em tarefas diárias,2022-03-12 00:00:00
positivo,Produto excelente integra bem com os dispositivos da casa e facilita tudo com a possibilidade de comando de voz,2021-04-04 00:00:00
positivo,Há comandos que ela não entende escuta No entanto quando os comandos são ouvidos as interações são excelentes,2021-01-17 00:00:00
positivo,Maravilhoso não fico mais sem ela poder comandar tudo por voz me sinto livre as variedades de itens te ajuda muito uma beleza simplesmente amei,2021-04-07 00:00:00
positivo,Totalmente surpresa com as possibilidades amando ter uma Alexa em casa,2021-06-12 00:00:00
positivo,Essa echo dot é excelente superou minhas expetativas muito útil para o dia a dia a Alexa e o echo com um som perfeito,2020-12-15 00:00:00
positivo,Linda sou apaixonada por ela o problema é que pra funcionar tem que está na tomada ou comprar base carregadora,2021-10-30 00:00:00
positivo,Com som encorpado e um sistema realmente inteligente Consegui conexão com minha TV LG 4 K com êxito Skills são práticas e divertidas Entrega rápida Parabéns Amazon,2021-01-20 00:00:00
positivo,PRODUTO MARAVILHOSO E DE GRANDE UTILIDADE ÓTIMA QUALIDADE.SUPER RECOMENDO,2021-07-24 00:00:00
positivo,O produto é maravilhoso mas fica atrás do echo dor 3 em relação aos microfones não sei se é o formato novo ou o que de 10/7 ela responde mas fora isso tudo é Maravilhoso,2020-11-19 00:00:00
positivo,Já tinha uma echo dot 3 e comprei essa 4 Tão boa quanto Particularmente prefiro o design da 3,2021-04-17 00:00:00
positivo,Produto de boa qualidade poderia ter volume mais alto mas atendeu as expectativas Recomendo,2021-11-01 00:00:00
positivo,Gostei muito fácil de mexer ótimo som,2021-05-13 00:00:00
positivo,A mídia não pôde ser carregada Gostei muito da Alexa recomendo muito prático fácil acesso já encomendei a lâmpada inteligente ag,2021-07-07 00:00:00
positivo,Foi o único produto que não tive problemas já os demais itens pra deixar a casa otimizada só decepção,2021-07-11 00:00:00
positivo,Amo minha Alexa mas ultimamente parece que a mesma tem dificuldade para escutar quando falamos com ela,2021-03-12 00:00:00
positivo,É um excelente produto Deixa a desejar um pouco nos graves mas supre bem o que é proposta para fazer,2021-04-01 00:00:00
positivo,Muito bom,2021-07-15 00:00:00
positivo,Ter o comando de voz para ouvir as músicas preferidas é uma facilidade e tanto,2021-06-04 00:00:00
positivo,Não gostei porque não vem com bateria pois não posso usar no lugar que não tem corrente elétrica pra ganhar 5 estrelas,2021-08-21 00:00:00
positivo,A qualidade do som depende muito do ambiente Acredito que para o ambiente em que preciso usar o som não fica muito bom,2021-06-13 00:00:00
positivo,Dispositivo bastante útil e prático para o dia-a-dia,2022-03-07 00:00:00
positivo,Ótimo produto,2021-11-24 00:00:00
positivo,Excelente uso mais como caixa de som e além de volume alto a qualidade eh ótima,2021-04-05 00:00:00
positivo,Produto de qualidade atendeu sim todas as expectativas Uma excelente qualidade sonora e bem responsiva,2021-05-28 00:00:00
positivo,Gostei muito Controlo as luzes as TVs o ar condicionado músicas,2021-04-08 00:00:00
negativo,Menos de 2 anos de uso e o áudio deu problema Pifou de vez Ela ainda executa funções smart mas não sai som da caixinha,2021-09-07 00:00:00
positivo,Dei ela de presente pro meu namorado mas acho que ele gostou muuito kkkTodo mundo entrou no mundo da Alexa kk,2021-04-22 00:00:00
positivo,Me divertindo Gostei muito ha Delay de entendimento mas como é minha primeira experiencia achei que me atende bem,2021-05-01 00:00:00
positivo,Gostei do produto não vi dificuldade na sua utilização nem problema como o povo diz q a Alexa é surda Ela ouvi mto bem,2021-07-09 00:00:00
positivo,Gostei muito más tenho um probleminha quero assinar músicas com vcs más só tenho cartão de débito poderia me me auxiliar,2021-12-17 00:00:00
positivo,Eu n sei como ouvir Spotify nele,2020-11-30 00:00:00
positivo,Reconhecimento de voz perfeito e modo de segurança da residência além de poder controlar Tv e as luzes da casa,2021-06-25 00:00:00
positivo,A Alexa realmente deixa a interface bem mais amigável Cumpre o que promete mas não tem boa qualidade de som,2021-07-07 00:00:00
positivo,Ajuda muito no dia dia com tarefas que temos que executara lembretes muito Alta qualidade do som extremamente boa,2021-11-30 00:00:00
positivo,Eu uso a Alexa pra tudo temperatura dispositivo de cenas do apartamento tv luz ar condicionado e para ouvir musica,2021-12-15 00:00:00
positivo,Sensacional Funcionou perfeitamente com Fire Stick,2021-01-14 00:00:00
positivo,O aparelho é bem interativo e é ótimo para divertimento,2020-12-26 00:00:00
positivo,ótima captação de som ótimos recursos de assistente e a qualidade do som surpreende pelo tamanho da caixinha,2021-02-01 00:00:00
positivo,Gostei bastante útil acredito que ainda aprenderá muito mais coisas,2021-12-23 00:00:00
positivo,Incrível cada dia descubro mais coisas que ela pode fazer recomendo,2021-06-04 00:00:00
positivo,Ideal mesmo pra quem não tem uma casa totalmente automatizada ainda,2021-07-07 00:00:00
positivo,Em geral produto de boa qualidade atende perfeitamente as necessidades Recomendo,2021-07-15 00:00:00
positivo,Excelente compra não me arrependo nenhum segundo e estou apaixonado pela minha Alexa,2021-10-15 00:00:00
