Title,Rating,Comment,Date Review
"







  
  
    Adoramos
  
","5,0 de 5 estrelas","









  
  
    
  Comprei de presente pro meu esposo! Ele amou conversa mais com a Alexa do que comigo! 🤣🤣🤣Brincadeiras a parte estamos adorando o EchoDot 🙌🏻

  
",Avaliado no Brasil em 28 de maio de 2021
"







  
  
    Recomendo
  
","5,0 de 5 estrelas","









  
  
    
  Adorei, muito útil, tem bons graves, única desvantagem é que a fonte é um pouco grande e acabou ocupando 2 tomadas

  
",Avaliado no Brasil em 13 de julho de 2021
"







  
  
    Interessante e Prático
  
","4,0 de 5 estrelas","









  
  
    
  Só não ganhou as 5 estrelas pq o Dot não tem uma bateria para ser usada sem está conectada o tempo todo na tomada.

  
",Avaliado no Brasil em 21 de julho de 2021
"







  
  
    Ótimo produto
  
","5,0 de 5 estrelas","









  
  
    
  Como disse em outra avaliação, precisa de muitos mais opções de nome; já temos quatro aparelhos em casa.Gostaria de chamar um de Alfred.

  
",Avaliado no Brasil em 11 de julho de 2021
"







  
  
    Melhor compra!
  
","5,0 de 5 estrelas","









  
  
    
  Foi minha melhor compra dos últimos tempos. É muito útil e de excelente qualidade. Com certeza vou comprar outras versões.

  
",Avaliado no Brasil em 14 de abril de 2021
"







  
  
    Incrível!
  
","5,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   Show! Incrível, configurei para controlar minha TV e Xbox one, pretendo comprar mais coisas, tipo, lâmpada, tomadas etc

  
",Avaliado no Brasil em 1 de julho de 2021
"







  
  
    Complicado
  
","3,0 de 5 estrelas","









  
  
    
  Todos os acessórios são caros não pude aproveitar nada do que ela poderia me oferecer. Vai demorar muito pra eu conseguir comprar os acessórios infelizmente.

  
",Avaliado no Brasil em 20 de dezembro de 2020
"







  
  
    Idioma Português vs Inglês
  
","5,0 de 5 estrelas","









  
  
    
  No modo inglês o dot 4 é espetacular mas precisa de melhoras no modo português. O som do dot 4 é muito bom e os microfones respondem bem. Excelente aparelho.

  
",Avaliado no Brasil em 28 de dezembro de 2020
"







  
  
    Bom, mas pode melhorar
  
","4,0 de 5 estrelas","









  
  
    
  Gostei muito da interatividade, mas gostaria que o aparelho tivesse mais acessos, como  ler mensagens do WhatsApp e outros aplicativos que não são da Amazon.

  
",Avaliado no Brasil em 12 de abril de 2021
"







  
  
    Comando de voz de forma bem definida.
  
","5,0 de 5 estrelas","









  
  
    
  O produto atende perfeitamente a que se propõe e em termos de custo/qualidade.Recebimentos periódicos de E-mail com instruções de comando de voz.

  
",Avaliado no Brasil em 19 de dezembro de 2020
"







  
  
    Não gostei! Muita propagando pra nada.
  
","3,0 de 5 estrelas","









  
  
    
  Estranhei por não ser sem fio, tem q ficar ligado na tomada  o dia todo.Comunicação muito ruim com o celular.Conteúdo limitado!!!

  
",Avaliado no Brasil em 24 de junho de 2021
"







  
  
    O gadget que eu não sabia que precisava, mas fez toda a diferença em casa
  
","5,0 de 5 estrelas","









  
  
    
  O som é ótimo, tornou o meu rádio bluetooth desnecessário e já criei diversas rotinas para automatizar a iluminação da casa. Recomendo MUITO!

  
",Avaliado no Brasil em 8 de julho de 2021
"







  
  
    produto perfeito
  
","5,0 de 5 estrelas","









  
  
    
  produto perfeito, perfeito como uma caixa de som, qualidade de som, me auxilia no relaxamento pra dormir com músicas ambientes, lembrete e despertador

  
",Avaliado no Brasil em 1 de agosto de 2021
"







  
  
    Comprarei outros produtos para integração
  
","5,0 de 5 estrelas","









  
  
    
  Entrega super rápida, gostei muito do echo dot, funcionando muito bem, me surpreendeu o som pelo seu tamanho

  
",Avaliado no Brasil em 1 de julho de 2021
"







  
  
    recomendo
  
","5,0 de 5 estrelas","









  
  
    
  ótimo produto. muito bom. minha esposa deixa a alexa na cozinha e se diverte ouvindo musicas. Levamos ela para churrascos de família. entretenimento garantido.

  
",Avaliado no Brasil em 19 de abril de 2021
"







  
  
    Ótimo produto porém pecou um pouco no som
  
","4,0 de 5 estrelas","









  
  
    
  Eu gostei muito do produto, mas no terceiro dia de uso ela começou a chiar dependendo da música, isso sem nem estar no máximo, acho que deixou a desejar nisso.

  
",Avaliado no Brasil em 1 de dezembro de 2020
"







  
  
    reprogramar
  
","3,0 de 5 estrelas","









  
  
    
  uso o produto mais para tocar musicas, só que ela desconfigurou e não consegui reprogramar novamente, está ficando sem utilidade por não conseguir reprogramar.

  
",Avaliado no Brasil em 16 de fevereiro de 2022
"







  
  
    Produto multifuncional PERFEITO
  
","5,0 de 5 estrelas","









  
  
    
  Volume consideravelmente alto, muito prático e rápido de usar.Espero que em próximas versões seja possível emparelhar em 2 ou mais dispositivos Bluetooth

  
",Avaliado no Brasil em 6 de agosto de 2021
"







  
  
    Viciante!!!
  
","5,0 de 5 estrelas","









  
  
    
  Pra quem nunca teu, passa horas vendo como é surreal as coisas que ela faz, muito bom mesmo.Nâo tive problema com surdes, me atendeu perfeitamente.

  
",Avaliado no Brasil em 1 de dezembro de 2020
"







  
  
    Meu terceiro echo dot
  
","5,0 de 5 estrelas","









  
  
    
  Terceira ""Alexa"" que tenho e esse modelo é ainda melhor que os anteriores!

  
",Avaliado no Brasil em 31 de dezembro de 2021
"







  
  
    Vale a pena adquirir
  
","5,0 de 5 estrelas","


















    
        

        
        
            
        

        
            
            
                
                        
                
                
                    A mídia não pôde ser carregada.
                
            
                
            
        
    
    










  
  
    
   O reconhecimento de voz é muito bom, a qualidade de som boa. Da pra ouvir músicas, notícias, saber do clima ou qualquer coisa que você queria saber.

  
",Avaliado no Brasil em 22 de fevereiro de 2021
"







  
  
    Atendeu as expectativas
  
","5,0 de 5 estrelas","









  
  
    
  Perfeita! Atendeu a todas as expectativas, só queria que ela funcionasse com alguma bateria

  
",Avaliado no Brasil em 11 de dezembro de 2021
"







  
  
    Entrega em tempo Recorde
  
","5,0 de 5 estrelas","









  
  
    
  Produto maravilhoso, veio bem embalado, e funcionando perfeitamente. A previsão de entrega era 13 de julho, e chegou com menos de uma semana, após compra.

  
",Avaliado no Brasil em 27 de junho de 2021
"







  
  
    Ótima aquisição
  
","5,0 de 5 estrelas","









  
  
    
  Perfeito, não encontrei nenhum desses problemas que tantos falam de reconhecimento de voz. O dispositivo capta muito bem, o som é ótimo, alto e responde muito rápido, por fim é perfeito.

  
",Avaliado no Brasil em 30 de março de 2021
"







  
  
    Incrível
  
","5,0 de 5 estrelas","









  
  
    
  Adorei o produto.A funcionalidade notícias do dia e a arte musical é a que mais me encantou.

  
",Avaliado no Brasil em 6 de julho de 2021
"







  
  
    Alexa 4 geração
  
","3,0 de 5 estrelas","









  
  
    
  Achei o som um pouco rouco , tem um sério problema em escuta , por ser uma geração 4 poderia ser melhor que 3 geração eu prefiro a 3 geração e a 4 geração e mas baixa .

  
",Avaliado no Brasil em 18 de dezembro de 2020
"







  
  
    Excelente Produto
  
","5,0 de 5 estrelas","









  
  
    
  Minha 1ª Echo Dot, ainda estou me adaptando e aprendendo sobre a grande quantidade de comandos que a Alexia responde, utilizo em conjunto com iPhone, e funciona perfeitamente!!

  
",Avaliado no Brasil em 3 de dezembro de 2020
"







  
  
    Muuito boa!
  
","5,0 de 5 estrelas","









  
  
    
  Gostei muito, mas poderia ter um som melhor! Mas no resumo eu e minha esposa gostamos muito. O tempo de resposta dela as solicitações é fantástico.

  
",Avaliado no Brasil em 4 de março de 2022
"







  
  
    Não conseguiu atender as minhas necessidades.
  
","1,0 de 5 estrelas","









  
  
    
  Vou devolver. Não me adaptei e creio que para mim, o do Google tenha melhor aproveitamento já que está integrado com a maior parte dos meus skills.

  
",Avaliado no Brasil em 21 de abril de 2021
"







  
  
    Otimo produto
  
","5,0 de 5 estrelas","









  
  
    
  Amannnnndo! Eu vi vários vídeos falando que essa alexa era surda, mas não vi problema.Escuta muito bem!Amei e super recomendo!

  
",Avaliado no Brasil em 1 de julho de 2021
"







  
  
    Excelente qualidade de som
  
","5,0 de 5 estrelas","









  
  
    
  Surpreendente, muito intuitiva, fácil configuração e qualidade de som excelente para escutar música. Atendeu todas as minhas expectativas.

  
",Avaliado no Brasil em 5 de julho de 2021
"







  
  
    Alexa meu amor
  
","5,0 de 5 estrelas","









  
  
    
  Melhor compra impossível

  
",Avaliado no Brasil em 2 de junho de 2021
"







  
  
    Incrível
  
","5,0 de 5 estrelas","









  
  
    
  Ela é demais. Reconhecimento sonoro muito bom. Ótima qualidade de áudio, bem como rapidez em executar comandos. Além disso te deixa atualizado com notícias.

  
",Avaliado no Brasil em 27 de junho de 2021
"







  
  
    Ela reconhece uma rotinha
  
","5,0 de 5 estrelas","









  
  
    
  Ela reconhece uma rotinha, minha mãe foi pedir uma música que todos os dias ela pede, só que na ocasião minha mãe se embolou no pedido e ela tocou a música.

  
",Avaliado no Brasil em 9 de fevereiro de 2022
"







  
  
    Muito bacana, porém achei pouca potencia.
  
","4,0 de 5 estrelas","









  
  
    
  Muito legal, linda e reconhece bem os comandos de voz. O som não tem potência, porém vale a pena o custo-benefício (principalmente se comprado em promoção).

  
",Avaliado no Brasil em 14 de fevereiro de 2021
"







  
  
    Não vivo mais sem...rs
  
","5,0 de 5 estrelas","









  
  
    
  Muito top ter uma alexa sem casa...eu automatizei algumas coisas ja e dou o comando por ela.pena que subiu o valor.pretendo comprar mais 2

  
",Avaliado no Brasil em 29 de março de 2021
"







  
  
    Inteligente e prático.
  
","5,0 de 5 estrelas","









  
  
    
  Cara que caixinha maravilhosa, só esperei defeitos nela quando lí pelos comentários. Mas me surpreendi demais, muito boa de reconhecimento e de som. Ainda mais por esse preço.Pequeno e parrudo tudo em um só, bom demais.

  
",Avaliado no Brasil em 1 de dezembro de 2020
"







  
  
    Razoável, legal mas nem tanto.
  
","3,0 de 5 estrelas","









  
  
    
  Bola fora da amazon este carregador branco, acabou  com o produto.  Ela é surda, tem que gritar pra reconhecer a voz ou comandos. A qualidade do som é  boa.

  
",Avaliado no Brasil em 18 de agosto de 2021
"







  
  
    Bom mas nem tanto.
  
","3,0 de 5 estrelas","









  
  
    
  Qualidade de áudio não é dos melhores, ela é um pouco surda e não te escuta direito. Tenho uma JBL Flip 5 e a qualidade de áudio da echo dot é bem inferior.

  
",Avaliado no Brasil em 23 de junho de 2021
"







  
  
    Ótimo produto
  
","5,0 de 5 estrelas","









  
  
    
  Otimo produto para quem quer um ambiente automatizado com itens de qualidade.

  
",Avaliado no Brasil em 21 de março de 2021
"







  
  
    Estética e reconhecimento voz boas, qualidade excelente
  
","4,0 de 5 estrelas","









  
  
    
  Reconhecimento de voz pior que a 3ª geraçãoQualidade de som muito boaTambém prefiro a estética da 3ªMas de resto é excelente

  
",Avaliado no Brasil em 13 de fevereiro de 2021
"







  
  
    Util
  
","4,0 de 5 estrelas","









  
  
    
  Bom produto, bastante útilNão leva 5 estrelas pela dificuldade de reconhecimento de voz, problema que vem persistindo desde o lançamento

  
",Avaliado no Brasil em 23 de maio de 2021
"







  
  
    Bom, no geral
  
","4,0 de 5 estrelas","









  
  
    
  Demorou um pouco a reconhecer minha voz; de vez em quando liga sozinho e dá um susto na minha mulher. Ainda estou decidindo se isso é um pró ou contra.

  
",Avaliado no Brasil em 1 de fevereiro de 2021
